1.625
0.84
0.727
0.772
3.453
6.783
8.686
1.156
0.694
0.557
0.788
1.129
2.786
1.158
9.798
3.28
1.374
2.603
2.179
1.135
2.442
19.735
1.157
11.445
2.168
0.944
1.228
1.042
1.826
1.497
7.033
1.617
2.523
1.267
1.28
4.661
1.069
1.103
13.173
0.971
0.856
0.739
0.626
3.532
16.516
0.963
1.724
3.397
0.957
1.455
1.242
6.631
27.351
1.113
4.957
3.516
2.096
2.255
2.161
1.461
3.17
2.432
1.094
4.184
2.397
2.379
1.639
2.276
1.127
0.959
7.617
2.694
15.274
2.057
1.161
1.692
0.893
1.536
1.495
1.128
4.934
1.699
1.674
1.89
3.402
3.537
2.789
1.036
1.658
0.989
19.265
0.994
0.89
1.928
1.065
0.537
0.704
1.811
0.941
0.697
