0.502
7.101
8.056
7.04
15.037
2.274
4.59
8.642
1.015
5.327
3.686
0.978
1.328
2.054
2.232
6.263
2.679
2.632
6.295
3.303
1.084
8.608
17.695
3.606
5.592
3.495
5.6
6.424
7.158
11.055
15.512
8.064
4.287
20.728
0.647
8.024
1.736
1.191
9.712
4.663
4.773
2.439
5.063
6.378
23.527
3.445
6.665
1.216
6.863
0.503
1.4
0.831
1.968
5.797
6.665
0.543
12.48
0.902
1.143
2.182
0.558
8.626
7.143
6.006
15.672
9.999
5.223
3.383
0.815
3.336
0.958
4.849
1.239
1.183
9.023
3.575
10.334
0.656
2.848
6.073
18.767
0.527
5.127
5.567
2.689
5.728
15.247
4.84
2.287
4.535
3.559
9.12
6.639
4.479
4.192
2.975
9.887
7.145
12.348
3.706
