1.087
1.092
1.954
0.748
0.928
2.442
2.144
2.484
1.94
3.012
3.235
4.525
6.497
8.557
6.281
7.49
3.621
4.423
1.068
6.587
1.304
3.048
1.605
2.391
1.815
4.636
9.722
3.055
3.967
2.245
2.902
4.945
2.263
2.548
5.907
5.516
1.306
1.781
1.237
1.219
1.183
5.039
4.058
4.93
3.416
3.828
3.074
3.865
2.375
5.594
2.72
9.336
15.49
1.775
1.75
9.438
12.511
8.209
7.904
2.015
1.155
5.63
4.187
5.281
3.25
2.47
2.904
3.732
5.171
2.56
4.925
3.283
2.421
3.682
9.29
3.384
2.712
7.562
8.355
4.901
2.561
3.489
2.46
4.208
2.98
2.666
2.963
2.355
5.076
4.882
8.002
2.538
2.975
5.853
5.086
6.958
6.798
1.733
5.364
15.373
