1.322
1.954
7.654
3.435
13.637
6.953
0.982
0.91
17.856
33.803
11.791
2.76
11.613
1.384
1.724
13.639
1.006
18.304
2.055
1.274
12.44
0.877
1.009
1.691
35.157
20.189
8.764
12.973
1.411
1.762
3.147
16.305
19.509
3.167
1.155
3.659
16.494
29.644
3.521
2.942
1.433
1.126
1.005
0.935
4.619
2.746
0.819
1.02
12.418
0.911
1.346
12.746
10.889
2.616
13.497
16.342
1.113
28.212
5.162
4.086
2.717
7.987
5.024
5.443
1.024
3.729
3.472
1.51
1.509
9.27
1.517
1.075
1.733
1.969
1.896
1.246
1.375
2.649
1.948
2.863
12.787
5.915
7.019
55.591
6.305
9.655
1.272
4.25
9.666
9.237
5.896
2.544
5.484
1.845
1.11
7.665
10.241
1.89
2.966
9.202
