6.925
10.734
7.306
12.171
2.533
13.594
7.799
7.205
3.09
2.847
6.835
6.42
2.322
3.572
5.997
16.707
3.299
14.148
3.777
9.511
1.253
26.093
13.252
7.826
4.313
4.936
7.211
4.708
7.098
5.63
7.712
30.484
16.413
17.666
52.587
5.589
11.548
16.261
38.418
12.586
10.188
29.929
12.346
35.815
9.348
34.336
9.54
60.976
25.261
15.592
16.33
18.117
22.659
4.88
11.405
11.891
15.189
14.866
18.858
7.373
21.007
33.138
12.197
4.6
6.437
7.449
7.681
5.006
14.073
6.368
23.953
17.044
24.174
3.834
2.681
7.352
8.043
6.797
5.788
5.334
8.14
11.682
12.01
7.068
2.349
2.584
2.389
16.548
14.051
10.445
9.15
14.918
14.399
8.346
5.388
5.151
18.357
5.202
1.175
1.549
